image_filename,label
20251115_061419_980.png,cloudy
20251115_063644_990.png,cloudy
20251115_064515_016.png,cloudy
20251115_071719_992.png,clear
20251115_072609_989.png,clear
20251115_073915_003.png,clear
20251115_082500_007.png,clear
20251115_082914_998.png,clear
20251115_084409_988.png,clear
20251115_084634_989.png,clear
20251115_084840_003.png,clear
20251115_084904_982.png,clear
20251115_085159_980.png,clear
20251115_090529_984.png,clear
20251115_092839_981.png,clear
20251115_094014_983.png,clear
20251115_103134_991.png,cloudy
20251115_111615_013.png,cloudy
20251115_235044_993.png,cloudy
20251116_003905_002.png,cloudy
20251116_005805_014.png,cloudy
20251116_010330_017.png,cloudy
20251116_011059_993.png,cloudy
20251116_014154_980.png,cloudy
20251116_045235_006.png,cloudy
20251116_063100_016.png,cloudy
20251116_091845_009.png,cloudy
20251116_110334_981.png,cloudy
20251116_112509_988.png,cloudy
20251117_225315_005.png,cloudy
20251117_234655_005.png,cloudy
20251117_234729_997.png,cloudy
20251117_235230_013.png,cloudy
20251117_235930_005.png,cloudy
20251118_002454_988.png,cloudy
20251118_002534_992.png,cloudy
20251118_002629_997.png,cloudy
20251118_003325_007.png,cloudy
20251118_003514_987.png,cloudy
20251118_003855_017.png,cloudy
20251118_005630_010.png,cloudy
20251118_005749_982.png,cloudy
20251118_010409_986.png,cloudy
20251118_010749_994.png,cloudy
20251118_011035_017.png,cloudy
20251118_013644_995.png,cloudy
20251118_014104_989.png,cloudy
20251118_023200_011.png,cloudy
20251118_023730_011.png,cloudy
20251118_025944_985.png,clear
20251118_031959_996.png,clear
20251118_032214_983.png,clear
20251118_034219_998.png,clear
20251118_040105_008.png,clear
20251118_040749_992.png,clear
20251118_041309_981.png,clear
20251118_042259_997.png,clear
20251118_050930_000.png,cloudy
20251118_051144_993.png,cloudy
20251118_052505_019.png,cloudy
20251118_053015_011.png,cloudy
20251118_054100_014.png,cloudy
20251118_054315_009.png,cloudy
20251118_055315_005.png,cloudy
20251118_055935_009.png,cloudy
20251118_061019_984.png,cloudy
20251118_061620_002.png,cloudy
20251118_062145_006.png,cloudy
20251118_062700_013.png,cloudy
20251118_063720_002.png,cloudy
20251118_064530_010.png,cloudy
20251118_064659_991.png,cloudy
20251118_070345_007.png,cloudy
20251118_070805_001.png,cloudy
20251118_070815_016.png,cloudy
20251118_071725_006.png,cloudy
20251118_072855_016.png,cloudy
20251118_075300_008.png,cloudy
20251118_080519_993.png,cloudy
20251118_080835_008.png,cloudy
20251118_080930_015.png,cloudy
20251118_083619_998.png,cloudy
20251118_083950_013.png,cloudy
20251118_084704_983.png,cloudy
20251118_085530_003.png,cloudy
20251118_085545_013.png,cloudy
20251118_090859_987.png,cloudy
20251118_093339_995.png,clear
20251118_093419_985.png,clear
20251118_094739_982.png,clear
20251118_095330_004.png,clear
20251118_100320_007.png,clear
20251118_102215_005.png,clear
20251118_102319_985.png,clear
20251118_104029_996.png,clear
20251118_104050_012.png,clear
20251118_105850_011.png,clear
20251118_110604_986.png,clear
20251118_110830_006.png,clear
20251118_112150_005.png,clear
20251118_225040_006.png,cloudy
20251118_225239_995.png,clear
20251118_230800_015.png,clear
20251118_234115_008.png,clear
20251119_000945_011.png,clear
20251119_005119_996.png,cloudy
20251119_011355_010.png,cloudy
20251119_011450_004.png,cloudy
20251119_014354_993.png,cloudy
20251119_021934_997.png,cloudy
20251119_022104_983.png,cloudy
20251119_023040_016.png,cloudy
20251119_023429_984.png,cloudy
20251119_024250_000.png,cloudy
20251119_024744_981.png,cloudy
20251119_025110_019.png,cloudy
20251119_030900_011.png,cloudy
20251119_031204_995.png,cloudy
20251119_033514_992.png,cloudy
20251119_033704_999.png,cloudy
20251119_034905_013.png,cloudy
20251119_042324_994.png,cloudy
20251119_043544_994.png,cloudy
20251119_045149_983.png,cloudy
20251119_045344_995.png,cloudy
20251119_045745_014.png,cloudy
20251119_045929_994.png,cloudy
20251119_051910_009.png,cloudy
20251119_052149_987.png,cloudy
20251119_052439_990.png,cloudy
20251119_053350_006.png,cloudy
20251119_054100_008.png,cloudy
20251119_054459_988.png,cloudy
20251119_060035_003.png,cloudy
20251119_061159_987.png,cloudy
20251119_061230_018.png,cloudy
20251119_065415_003.png,clear
20251119_070515_013.png,clear
20251119_071439_999.png,clear
20251119_072709_990.png,clear
20251119_072715_003.png,clear
20251119_072745_007.png,clear
20251119_074245_009.png,clear
20251119_075715_019.png,clear
20251119_075754_993.png,clear
20251119_075929_994.png,clear
20251119_080434_983.png,clear
20251119_081309_997.png,clear
20251119_082409_984.png,clear
20251119_082415_010.png,clear
20251119_082715_005.png,clear
20251119_084234_995.png,clear
20251119_084519_998.png,clear
20251119_091055_003.png,clear
20251119_091205_003.png,clear
20251119_091825_007.png,clear
20251119_092019_999.png,clear
20251119_092525_002.png,clear
20251119_095049_986.png,clear
20251119_095409_983.png,clear
20251119_095959_999.png,clear
20251119_100735_016.png,clear
20251119_104305_018.png,clear
20251119_105830_004.png,clear
20251119_110529_986.png,clear
20251119_111815_010.png,clear
20251119_112210_005.png,clear
20251119_112705_007.png,clear
20251119_112830_013.png,clear
20251119_112940_003.png,clear
20251119_225205_008.png,cloudy
20251119_232915_019.png,cloudy
20251119_233220_008.png,cloudy
20251120_000059_982.png,cloudy
20251120_000434_983.png,cloudy
20251120_000454_990.png,cloudy
20251120_000640_014.png,cloudy
20251120_000704_993.png,cloudy
20251120_000854_995.png,cloudy
20251120_001214_985.png,cloudy
20251120_001855_019.png,cloudy
20251120_003824_999.png,cloudy
20251120_004519_981.png,cloudy
20251120_004820_018.png,cloudy
20251120_005704_990.png,cloudy
20251120_024114_993.png,clear
20251120_025819_990.png,clear
20251120_033849_992.png,clear
20251120_034120_013.png,clear
20251120_040114_999.png,clear
20251120_042300_000.png,clear
20251120_042514_982.png,clear
20251120_045009_994.png,clear
20251120_045405_010.png,clear
20251120_045509_994.png,clear
20251120_045629_988.png,clear
20251120_051659_994.png,clear
20251120_055714_980.png,cloudy
20251120_055810_005.png,cloudy
20251120_055915_014.png,cloudy
20251120_060929_994.png,cloudy
20251120_061004_980.png,cloudy
20251120_061349_989.png,cloudy
20251120_062709_989.png,cloudy
20251120_062920_006.png,cloudy
20251120_070430_002.png,cloudy
20251120_072729_984.png,clear
20251120_074845_008.png,clear
20251120_075614_985.png,clear
20251120_080225_004.png,clear
20251120_081444_998.png,clear
20251120_083630_003.png,clear
20251120_084444_980.png,clear
20251120_085245_013.png,clear
20251120_085314_996.png,clear
20251120_085405_004.png,clear
20251120_090529_994.png,clear
20251120_091459_998.png,clear
20251120_092119_988.png,clear
20251120_092424_997.png,clear
20251120_092430_009.png,clear
20251120_093535_019.png,clear
20251120_094000_010.png,clear
20251120_100454_988.png,clear
20251120_101009_994.png,clear
20251120_101109_985.png,clear
20251120_101535_005.png,clear
20251120_102224_992.png,clear
20251120_103310_013.png,clear
20251120_103320_015.png,clear
20251120_103825_009.png,clear
20251120_105410_015.png,clear
20251120_110920_016.png,clear
20251120_111120_007.png,clear
20251121_230239_999.png,cloudy
20251121_230759_997.png,cloudy
20251121_232139_998.png,cloudy
20251121_232840_005.png,cloudy
20251121_234205_008.png,cloudy
20251121_235125_015.png,cloudy
20251121_235134_988.png,cloudy
20251122_002745_008.png,cloudy
20251122_003944_994.png,cloudy
20251122_004539_994.png,cloudy
20251122_005124_993.png,cloudy
20251122_005634_993.png,cloudy
20251122_011659_982.png,cloudy
20251122_015609_980.png,cloudy
20251122_015755_018.png,cloudy
20251122_020929_981.png,cloudy
20251122_022529_987.png,cloudy
20251122_030939_995.png,cloudy
20251122_031344_989.png,cloudy
20251122_032009_997.png,clear
20251122_032640_002.png,clear
20251122_034644_983.png,clear
20251122_035500_003.png,clear
20251122_041559_989.png,clear
20251122_042355_010.png,clear
20251122_042400_015.png,clear
20251122_044130_007.png,clear
20251122_044349_983.png,clear
20251122_044600_003.png,clear
20251122_050559_990.png,clear
20251122_051034_996.png,clear
20251122_052235_019.png,clear
20251122_055204_985.png,clear
20251122_055335_011.png,clear
20251122_055645_014.png,cloudy
20251122_055944_988.png,cloudy
20251122_063330_007.png,cloudy
20251122_065315_017.png,clear
20251122_070130_004.png,clear
20251122_073234_982.png,clear
20251122_075235_016.png,clear
20251122_075354_981.png,clear
20251122_075904_980.png,clear
20251122_080339_986.png,clear
20251122_080620_013.png,clear
20251122_081410_012.png,clear
20251122_083214_996.png,clear
20251122_084729_981.png,clear
20251122_091005_005.png,clear
20251122_093700_015.png,cloudy
20251122_095430_013.png,cloudy
20251122_095549_993.png,cloudy
20251122_100104_983.png,cloudy
20251122_100314_995.png,cloudy
20251122_102300_007.png,cloudy
20251122_103409_999.png,cloudy
20251122_104134_988.png,cloudy
20251122_110310_009.png,cloudy
20251122_111909_993.png,cloudy
20251122_112120_010.png,cloudy
20251122_112319_980.png,cloudy
20251122_112740_006.png,cloudy
20251122_230229_988.png,clear
20251123_001330_016.png,clear
20251123_005520_015.png,cloudy
20251123_012309_983.png,cloudy
20251123_021530_012.png,cloudy
20251123_022515_009.png,cloudy
20251123_035049_993.png,cloudy
20251123_043005_011.png,cloudy
20251123_045104_994.png,cloudy
20251123_054619_992.png,cloudy
20251123_063115_009.png,cloudy
20251123_072749_988.png,cloudy
20251123_073209_983.png,cloudy
20251123_082309_992.png,cloudy
20251123_090009_995.png,cloudy
20251123_092550_004.png,cloudy
20251123_093819_992.png,cloudy
20251123_104914_987.png,cloudy
20251123_112209_984.png,cloudy
20251123_112359_987.png,cloudy
20251123_112620_012.png,cloudy
20251123_225039_994.png,cloudy
20251123_225440_018.png,clear
20251123_225925_010.png,clear
20251123_235539_999.png,clear
20251124_002545_003.png,clear
20251124_002645_008.png,clear
20251124_010315_006.png,clear
20251124_011129_994.png,clear
20251124_011239_983.png,clear
20251124_011829_989.png,clear
20251124_012305_009.png,clear
20251124_012835_017.png,clear
20251124_013054_998.png,clear
20251124_013224_985.png,clear
20251124_013250_009.png,clear
20251124_014525_017.png,clear
20251124_014909_983.png,clear
20251124_020835_016.png,clear
20251124_021455_000.png,clear
20251124_021825_014.png,clear
20251124_022210_006.png,clear
20251124_024714_994.png,clear
20251124_031040_007.png,cloudy
20251124_031744_980.png,cloudy
20251124_033745_015.png,cloudy
20251124_034554_991.png,cloudy
20251124_035459_992.png,cloudy
20251124_040229_980.png,cloudy
20251124_042015_015.png,cloudy
20251124_042720_013.png,cloudy
20251124_043055_019.png,cloudy
20251124_044550_014.png,cloudy
20251124_044919_986.png,cloudy
20251124_045735_019.png,clear
20251124_052639_988.png,clear
20251124_052655_017.png,clear
20251124_053340_000.png,clear
20251124_053620_013.png,clear
20251124_054620_012.png,clear
20251124_055825_003.png,clear
20251124_055829_999.png,clear
20251124_061920_017.png,clear
20251124_064804_991.png,clear
20251124_071644_986.png,clear
20251124_074704_997.png,clear
20251124_081530_010.png,clear
20251124_082735_011.png,clear
20251124_082839_998.png,clear
20251124_083949_995.png,clear
20251124_090539_993.png,clear
20251124_090715_014.png,clear
20251124_091020_013.png,clear
20251124_091100_001.png,clear
20251124_091224_984.png,clear
20251124_091814_988.png,clear
20251124_092124_991.png,clear
20251124_093255_007.png,clear
20251124_094659_999.png,clear
20251124_100840_012.png,clear
20251124_100939_986.png,clear
20251124_101725_019.png,clear
20251124_101920_020.png,clear
20251124_102300_016.png,clear
20251124_103419_988.png,clear
20251124_105234_994.png,clear
20251124_110045_002.png,clear
20251124_111909_991.png,clear
20251124_112050_013.png,clear
20251124_112810_009.png,clear
20251202_225439_997.png,cloudy
20251202_231004_980.png,cloudy
20251203_000235_016.png,cloudy
20251203_001755_013.png,cloudy
20251203_003100_013.png,cloudy
20251203_011610_000.png,cloudy
20251203_014449_991.png,clear
20251203_021920_019.png,clear
20251203_022400_005.png,clear
20251203_041024_980.png,clear
20251203_041219_986.png,clear
20251203_041729_998.png,clear
20251203_044604_999.png,clear
20251203_051305_010.png,clear
20251203_053245_012.png,cloudy
20251203_053700_002.png,cloudy
20251203_054319_989.png,cloudy
20251203_060600_006.png,cloudy
20251203_064030_009.png,cloudy
20251203_065904_986.png,cloudy
20251203_070829_984.png,cloudy
20251203_084214_988.png,cloudy
20251203_095035_001.png,cloudy
20251203_104609_985.png,cloudy
20251203_104734_998.png,cloudy
20251203_110540_019.png,cloudy
20251203_112109_995.png,cloudy
20251203_113804_985.png,cloudy
20251204_224844_982.png,cloudy
20251205_002030_019.png,cloudy
20251205_015134_992.png,cloudy
20251205_020240_009.png,cloudy
20251205_030524_988.png,cloudy
20251205_053250_008.png,cloudy
20251205_062914_982.png,cloudy
20251205_081144_984.png,cloudy
20251205_101824_992.png,cloudy
20251205_101909_985.png,cloudy
20251208_001730_007.png,cloudy
20251208_004000_017.png,cloudy
20251208_010459_988.png,cloudy
20251208_010939_998.png,cloudy
20251208_012109_993.png,cloudy
20251208_013444_993.png,cloudy
20251208_013819_994.png,cloudy
20251208_014654_987.png,cloudy
20251208_020754_984.png,clear
20251208_021544_999.png,clear
20251208_022120_015.png,clear
20251208_022830_002.png,clear
20251208_025719_985.png,clear
20251208_030234_997.png,clear
20251208_030605_019.png,clear
20251208_030935_016.png,clear
20251208_031740_005.png,clear
20251208_032129_983.png,clear
20251208_033105_013.png,clear
20251208_033215_019.png,clear
20251208_033959_985.png,clear
20251208_035509_988.png,clear
20251208_041104_994.png,clear
20251208_042134_984.png,clear
20251208_043754_999.png,clear
20251208_044400_003.png,clear
20251208_044439_993.png,clear
20251208_044454_999.png,clear
20251208_045524_994.png,clear
20251208_050205_001.png,clear
20251208_050239_993.png,clear
20251208_050815_010.png,clear
20251208_051054_999.png,clear
20251208_052900_013.png,clear
20251208_053714_984.png,clear
20251208_055715_010.png,clear
20251208_060425_005.png,clear
20251208_061855_017.png,clear
20251208_063139_988.png,clear
20251208_063614_995.png,clear
20251208_065714_985.png,clear
20251208_072005_004.png,clear
20251208_072754_996.png,clear
20251208_082044_998.png,clear
20251208_082640_012.png,clear
20251208_084819_986.png,clear
20251208_085249_988.png,clear
20251208_085445_015.png,clear
20251208_085830_003.png,clear
20251208_090644_994.png,clear
20251208_091825_018.png,clear
20251208_093159_992.png,clear
20251208_093209_996.png,clear
20251208_094540_005.png,clear
20251208_094620_012.png,clear
20251208_094635_005.png,clear
20251208_095034_982.png,clear
20251208_101315_004.png,clear
20251208_101335_012.png,clear
20251208_104050_008.png,clear
20251208_104329_997.png,clear
20251208_104914_983.png,clear
20251208_105019_983.png,clear
20251208_105610_018.png,clear
20251208_105919_987.png,clear
20251208_111205_009.png,clear
20251208_111339_989.png,clear
20251208_111834_996.png,clear
20251208_111854_980.png,clear
20251208_112710_007.png,clear
20251208_114545_015.png,cloudy
20251208_224825_015.png,clear
20251208_230114_985.png,clear
20251208_230349_982.png,clear
20251208_231145_005.png,clear
20251208_233535_014.png,clear
20251208_234345_012.png,clear
20251208_234439_981.png,clear
20251208_234639_989.png,clear
20251208_235859_984.png,clear
20251209_001029_999.png,clear
20251209_002950_012.png,clear
20251209_003405_003.png,clear
20251209_004935_002.png,clear
20251209_010205_019.png,clear
20251209_010435_016.png,clear
20251209_012815_007.png,clear
20251209_013654_992.png,clear
20251209_013720_011.png,clear
20251209_013725_006.png,clear
20251209_014210_000.png,clear
20251209_015259_994.png,clear
20251209_020959_998.png,clear
20251209_021244_994.png,clear
20251209_022410_002.png,clear
20251209_034345_002.png,clear
20251209_034949_995.png,clear
20251209_035715_007.png,clear
20251209_040354_987.png,clear
20251209_040410_012.png,clear
20251209_041039_984.png,clear
20251209_042130_015.png,clear
20251209_042625_000.png,clear
20251209_044109_981.png,clear
20251209_045500_017.png,clear
20251209_045859_997.png,clear
20251209_045905_013.png,clear
20251209_050120_004.png,clear
20251209_051244_987.png,clear
20251209_051409_999.png,clear
20251209_052324_988.png,clear
20251209_054840_002.png,clear
20251209_055930_019.png,clear
20251209_060259_988.png,clear
20251209_061819_985.png,clear
20251209_061855_000.png,clear
20251209_062440_016.png,clear
20251209_062500_017.png,clear
20251209_071255_019.png,clear
20251209_072535_005.png,clear
20251209_073209_981.png,clear
20251209_074749_985.png,clear
20251209_080555_017.png,clear
20251209_082149_989.png,clear
20251209_082730_003.png,clear
20251209_084110_018.png,clear
20251209_084609_987.png,cloudy
20251209_084649_991.png,cloudy
20251209_084700_004.png,cloudy
20251209_085930_000.png,cloudy
20251209_092525_002.png,cloudy
20251209_093049_992.png,cloudy
20251209_094804_987.png,cloudy
20251209_095445_002.png,cloudy
20251209_100120_002.png,cloudy
20251209_101049_988.png,cloudy
20251209_102940_001.png,cloudy
20251209_103810_000.png,cloudy
20251209_105349_981.png,cloudy
20251209_110354_999.png,cloudy
20251209_111644_986.png,cloudy
20251209_111919_988.png,cloudy
20251209_112005_002.png,cloudy
20251209_112919_990.png,cloudy
20251209_114819_994.png,cloudy
20251214_225740_016.png,cloudy
20251214_233339_988.png,clear
20251214_233854_983.png,clear
20251214_234134_983.png,clear
20251214_235534_984.png,clear
20251214_235840_003.png,clear
20251215_001000_018.png,clear
20251215_001240_018.png,clear
20251215_001440_002.png,clear
20251215_002635_019.png,clear
20251215_002709_986.png,clear
20251215_002804_996.png,clear
20251215_011709_989.png,cloudy
20251215_013829_985.png,cloudy
20251215_020245_011.png,cloudy
20251215_020640_008.png,cloudy
20251215_020759_988.png,cloudy
20251215_021234_994.png,cloudy
20251215_021334_981.png,cloudy
20251215_021645_000.png,cloudy
20251215_032720_018.png,cloudy
20251215_043009_986.png,cloudy
20251215_054520_014.png,clear
20251215_061435_000.png,clear
20251215_062810_010.png,cloudy
20251215_063040_010.png,cloudy
20251215_070834_988.png,cloudy
20251215_072754_997.png,cloudy
20251215_073644_994.png,cloudy
20251215_074839_986.png,cloudy
20251215_075235_018.png,cloudy
20251215_080129_988.png,cloudy
20251215_080544_993.png,cloudy
20251215_081124_994.png,cloudy
20251215_081240_010.png,cloudy
20251215_081834_996.png,cloudy
20251215_083115_015.png,cloudy
20251215_084649_980.png,cloudy
20251215_090949_990.png,cloudy
20251215_092105_007.png,cloudy
20251215_093744_992.png,cloudy
20251215_093905_012.png,cloudy
20251215_095650_011.png,cloudy
20251215_104404_984.png,cloudy
20251215_105430_012.png,cloudy
20251215_110549_998.png,cloudy
20251215_110919_984.png,cloudy
20251215_111850_010.png,cloudy
20251215_115315_012.png,cloudy
20251216_225400_009.png,clear
20251216_225425_008.png,clear
20251216_231240_011.png,clear
20251216_231900_011.png,clear
20251216_232730_011.png,clear
20251216_233539_988.png,clear
20251217_000500_014.png,clear
20251217_001640_017.png,clear
20251217_002004_982.png,clear
20251217_002119_987.png,clear
20251217_004224_994.png,clear
20251217_005000_006.png,clear
20251217_010059_981.png,clear
20251217_010349_988.png,clear
20251217_010529_987.png,clear
20251217_012750_000.png,clear
20251217_014514_996.png,clear
20251217_020950_010.png,clear
20251217_021609_998.png,clear
20251217_022700_004.png,clear
20251217_023344_986.png,clear
20251217_024650_013.png,clear
20251217_024959_995.png,clear
20251217_033154_995.png,clear
20251217_033710_019.png,clear
20251217_034534_999.png,clear
20251217_034704_986.png,clear
20251217_035414_990.png,clear
20251217_035709_997.png,clear
20251217_035715_016.png,clear
20251217_040709_981.png,clear
20251217_040819_988.png,clear
20251217_040934_994.png,clear
20251217_042550_013.png,clear
20251217_045835_001.png,clear
20251217_050449_994.png,clear
20251217_051900_007.png,clear
20251217_053340_018.png,clear
20251217_054059_995.png,clear
20251217_055900_004.png,clear
20251217_061545_017.png,cloudy
20251217_061839_993.png,cloudy
20251217_064615_002.png,cloudy
20251217_064759_989.png,cloudy
20251217_065340_003.png,cloudy
20251217_072519_999.png,cloudy
20251217_072530_009.png,cloudy
20251217_072530_019.png,cloudy
20251217_073824_987.png,cloudy
20251217_080000_019.png,cloudy
20251217_080804_981.png,cloudy
20251217_081420_018.png,cloudy
20251217_081805_011.png,cloudy
20251217_083134_994.png,cloudy
20251217_083909_997.png,cloudy
20251217_085035_009.png,cloudy
20251217_085224_992.png,cloudy
20251217_090115_009.png,cloudy
20251217_093710_006.png,cloudy
20251217_094724_997.png,cloudy
20251217_102634_994.png,cloudy
20251217_103934_995.png,cloudy
20251217_110050_007.png,cloudy
20251217_110050_012.png,cloudy
20251217_110520_001.png,cloudy
20251217_111135_010.png,cloudy
20251217_112805_018.png,cloudy
20251217_112935_017.png,cloudy
20251217_113434_990.png,cloudy
20251217_115159_987.png,cloudy
20251217_225004_995.png,cloudy
20251217_232239_998.png,cloudy
20251217_232255_009.png,cloudy
20251217_232530_005.png,cloudy
20251217_232629_998.png,cloudy
20251217_233819_990.png,cloudy
20251217_234945_002.png,cloudy
20251217_235854_982.png,cloudy
20251218_000840_007.png,clear
20251218_002854_998.png,clear
20251218_003720_017.png,clear
20251218_004030_015.png,clear
20251218_005345_003.png,clear
20251218_005720_004.png,clear
20251218_010155_004.png,clear
20251218_011305_000.png,clear
20251218_014010_018.png,clear
20251218_020544_991.png,clear
20251218_022010_007.png,clear
20251218_022055_001.png,clear
20251218_022250_009.png,clear
20251218_023114_995.png,clear
20251218_024344_988.png,clear
20251218_025249_985.png,clear
20251218_030455_011.png,clear
20251218_031755_000.png,clear
20251218_033009_998.png,clear
20251218_033434_997.png,clear
20251218_034910_002.png,clear
20251218_034949_992.png,clear
20251218_035609_996.png,clear
20251218_041355_008.png,clear
20251218_041644_995.png,clear
20251218_042019_996.png,clear
20251218_042415_015.png,clear
20251218_044745_011.png,clear
20251218_044944_999.png,clear
20251218_053549_987.png,cloudy
20251218_054209_991.png,cloudy
20251218_064249_992.png,cloudy
20251218_065625_006.png,clear
20251218_071845_009.png,clear
20251218_072745_006.png,clear
20251218_073650_017.png,clear
20251218_074350_011.png,clear
20251218_075755_004.png,clear
20251218_080045_009.png,clear
20251218_080615_016.png,clear
20251218_080734_993.png,clear
20251218_080935_012.png,clear
20251218_082315_019.png,clear
20251218_083329_998.png,clear
20251218_083459_992.png,clear
20251218_084055_017.png,clear
20251218_092235_001.png,clear
20251218_092359_994.png,clear
20251218_092805_002.png,clear
20251218_093019_989.png,clear
20251218_093045_008.png,clear
20251218_094854_995.png,clear
20251218_105209_992.png,cloudy
20251218_105510_013.png,cloudy
20251218_112004_990.png,cloudy
20251218_113624_988.png,cloudy
20251218_113940_006.png,cloudy
20251218_114250_014.png,cloudy
20251218_114435_014.png,cloudy
20251218_115140_012.png,cloudy
