(15, 75, 8)
(25, 75, 8)
(35, 75, 8)
(45, 75, 8)
(55, 75, 8)
(65, 75, 8)
(75, 75, 8)
(85, 75, 8)
(95, 75, 8)
(105, 75, 8)
(115, 75, 8)
(125, 75, 8)
(135, 75, 8)
(5, 85, 8)
(15, 85, 8)
(25, 85, 8)
(35, 85, 8)
(45, 85, 8)
(55, 85, 8)
(65, 85, 8)
(75, 85, 8)
(85, 85, 8)
(95, 85, 8)
(105, 85, 8)
(115, 85, 8)
(125, 85, 8)
(135, 85, 8)
(75, 35, 8)
(75, 45, 8)
(75, 55, 8)
(75, 65, 8)
(65, 35, 8)
(65, 45, 8)
(65, 55, 8)
(65, 65, 8)
(5, 25, 9)
(15, 25, 9)
(25, 25, 9)
(35, 25, 9)
(45, 25, 9)
(55, 25, 9)
(65, 25, 9)
(75, 25, 9)
(85, 25, 9)
(95, 25, 9)
(105, 25, 9)
(115, 25, 9)
(125, 25, 9)
(135, 25, 9)
(5, 35, 9)
(15, 35, 9)
(25, 35, 9)
(35, 35, 9)
(45, 35, 9)
(55, 35, 9)
(65, 35, 9)
(75, 35, 9)
(85, 35, 9)
(95, 35, 9)
(105, 35, 9)
(115, 35, 9)
(125, 35, 9)
(135, 35, 9)
(5, 75, 9)
(15, 75, 9)
(25, 75, 9)
(35, 75, 9)
(45, 75, 9)
(55, 75, 9)
(65, 75, 9)
(75, 75, 9)
(85, 75, 9)
(95, 75, 9)
(105, 75, 9)
(115, 75, 9)
(125, 75, 9)
(135, 75, 9)
(5, 85, 9)
(15, 85, 9)
(25, 85, 9)
(35, 85, 9)
(45, 85, 9)
(55, 85, 9)
(65, 85, 9)
(75, 85, 9)
(85, 85, 9)
(95, 85, 9)
(105, 85, 9)
(115, 85, 9)
(125, 85, 9)
(135, 85, 9)
(75, 35, 9)
(75, 45, 9)
(75, 55, 9)
(75, 65, 9)
(65, 35, 9)
(65, 45, 9)
(65, 55, 9)
(65, 65, 9)
(5, 25, 10)
(15, 25, 10)
(25, 25, 10)
(35, 25, 10)
(45, 25, 10)
(55, 25, 10)
(65, 25, 10)
(75, 25, 10)
(85, 25, 10)
(95, 25, 10)
(105, 25, 10)
(115, 25, 10)
(125, 25, 10)
(135, 25, 10)
(5, 35, 10)
(15, 35, 10)
(25, 35, 10)
(35, 35, 10)
(45, 35, 10)
(55, 35, 10)
(65, 35, 10)
(75, 35, 10)
(85, 35, 10)
(95, 35, 10)
(105, 35, 10)
(115, 35, 10)
(125, 35, 10)
(135, 35, 10)
(5, 75, 10)
(15, 75, 10)
(25, 75, 10)
(35, 75, 10)
(45, 75, 10)
(55, 75, 10)
(65, 75, 10)
(75, 75, 10)
(85, 75, 10)
(95, 75, 10)
(105, 75, 10)
(115, 75, 10)
(125, 75, 10)
(135, 75, 10)
(5, 85, 10)
(15, 85, 10)
(25, 85, 10)
(35, 85, 10)
(45, 85, 10)
(55, 85, 10)
(65, 85, 10)
(75, 85, 10)
(85, 85, 10)
(95, 85, 10)
(105, 85, 10)
(115, 85, 10)
(125, 85, 10)
(135, 85, 10)
(75, 35, 10)
(75, 45, 10)
(75, 55, 10)
(75, 65, 10)
(65, 35, 10)
(65, 45, 10)
(65, 55, 10)
(65, 65, 10)
(5, 25, 11)
(15, 25, 11)
(25, 25, 11)
(35, 25, 11)
(45, 25, 11)
(55, 25, 11)
(65, 25, 11)
(75, 25, 11)
(85, 25, 11)
(95, 25, 11)
(105, 25, 11)
(115, 25, 11)
(125, 25, 11)
(135, 25, 11)
(5, 35, 11)
(15, 35, 11)
(25, 35, 11)
(35, 35, 11)
(45, 35, 11)
(55, 35, 11)
(65, 35, 11)
(75, 35, 11)
(85, 35, 11)
(95, 35, 11)
(105, 35, 11)
(115, 35, 11)
(125, 35, 11)
(135, 35, 11)
(5, 75, 11)
(15, 75, 11)
(25, 75, 11)
(35, 75, 11)
(45, 75, 11)
(55, 75, 11)
(65, 75, 11)
(75, 75, 11)
(85, 75, 11)
(95, 75, 11)
(105, 75, 11)
(115, 75, 11)
(125, 75, 11)
(135, 75, 11)
(5, 85, 11)
(15, 85, 11)
(25, 85, 11)
(35, 85, 11)
(45, 85, 11)
(55, 85, 11)
(65, 85, 11)
(75, 85, 11)
(85, 85, 11)
(95, 85, 11)
(105, 85, 11)
(115, 85, 11)
(125, 85, 11)
(135, 85, 11)
(75, 35, 11)
(75, 45, 11)
(75, 55, 11)
(75, 65, 11)
(65, 35, 11)
(65, 45, 11)
(65, 55, 11)
(65, 65, 11)
(5, 25, 12)
(15, 25, 12)
(25, 25, 12)
(35, 25, 12)
(45, 25, 12)
(55, 25, 12)
(65, 25, 12)
(75, 25, 12)
(85, 25, 12)
(95, 25, 12)
(105, 25, 12)
(115, 25, 12)
(125, 25, 12)
(135, 25, 12)
(5, 35, 12)
(15, 35, 12)
(25, 35, 12)
(35, 35, 12)
(45, 35, 12)
(55, 35, 12)
(65, 35, 12)
(75, 35, 12)
(85, 35, 12)
(95, 35, 12)
(105, 35, 12)
(115, 35, 12)
(125, 35, 12)
(135, 35, 12)
(5, 75, 12)
(15, 75, 12)
(25, 75, 12)
(35, 75, 12)
(45, 75, 12)
(55, 75, 12)
(65, 75, 12)
(75, 75, 12)
(85, 75, 12)
(95, 75, 12)
(105, 75, 12)
(115, 75, 12)
(125, 75, 12)
(135, 75, 12)
(5, 85, 12)
(15, 85, 12)
(25, 85, 12)
(35, 85, 12)
(45, 85, 12)
(55, 85, 12)
(65, 85, 12)
(75, 85, 12)
(85, 85, 12)
(95, 85, 12)
(105, 85, 12)
(115, 85, 12)
(125, 85, 12)
(135, 85, 12)
(75, 35, 12)
(75, 45, 12)
(75, 55, 12)
(75, 65, 12)
(65, 35, 12)
(65, 45, 12)
(65, 55, 12)
(65, 65, 12)
(5, 25, 13)
(15, 25, 13)
(25, 25, 13)
(35, 25, 13)
(45, 25, 13)
(55, 25, 13)
(65, 25, 13)
(75, 25, 13)
(85, 25, 13)
(95, 25, 13)
(105, 25, 13)
(115, 25, 13)
(125, 25, 13)
(135, 25, 13)
(5, 35, 13)
(15, 35, 13)
(25, 35, 13)
(35, 35, 13)
(45, 35, 13)
(55, 35, 13)
(65, 35, 13)
(75, 35, 13)
(85, 35, 13)
(95, 35, 13)
(105, 35, 13)
(115, 35, 13)
(125, 35, 13)
(135, 35, 13)
(5, 75, 13)
(15, 75, 13)
(25, 75, 13)
(35, 75, 13)
(45, 75, 13)
(55, 75, 13)
(65, 75, 13)
(75, 75, 13)
(85, 75, 13)
(95, 75, 13)
(105, 75, 13)
(115, 75, 13)
(125, 75, 13)
(135, 75, 13)
(5, 85, 13)
(15, 85, 13)
(25, 85, 13)
(35, 85, 13)
(45, 85, 13)
(55, 85, 13)
(65, 85, 13)
(75, 85, 13)
(85, 85, 13)
(95, 85, 13)
(105, 85, 13)
(115, 85, 13)
(125, 85, 13)
(135, 85, 13)
(75, 35, 13)
(75, 45, 13)
(75, 55, 13)
(75, 65, 13)
(65, 35, 13)
(65, 45, 13)
(65, 55, 13)
(65, 65, 13)
(5, 25, 14)
(15, 25, 14)
(25, 25, 14)
(35, 25, 14)
(45, 25, 14)
(55, 25, 14)
(65, 25, 14)
(75, 25, 14)
(85, 25, 14)
(95, 25, 14)
(105, 25, 14)
(115, 25, 14)
(125, 25, 14)
(135, 25, 14)
(5, 35, 14)
(15, 35, 14)
(25, 35, 14)
(35, 35, 14)
(45, 35, 14)
(55, 35, 14)
(65, 35, 14)
(75, 35, 14)
(85, 35, 14)
(95, 35, 14)
(105, 35, 14)
(115, 35, 14)
(125, 35, 14)
(135, 35, 14)
(5, 75, 14)
(15, 75, 14)
(25, 75, 14)
(35, 75, 14)
(45, 75, 14)
(55, 75, 14)
(65, 75, 14)
(75, 75, 14)
(85, 75, 14)
(95, 75, 14)
(105, 75, 14)
(115, 75, 14)
(125, 75, 14)
(135, 75, 14)
(5, 85, 14)
(15, 85, 14)
(25, 85, 14)
(35, 85, 14)
(45, 85, 14)
(55, 85, 14)
(65, 85, 14)
(75, 85, 14)
(85, 85, 14)
(95, 85, 14)
(105, 85, 14)
(115, 85, 14)
(125, 85, 14)
(135, 85, 14)
(75, 35, 14)
(75, 45, 14)
(75, 55, 14)
(75, 65, 14)
(65, 35, 14)
(65, 45, 14)
(65, 55, 14)
(65, 65, 14)
(5, 25, 15)
(15, 25, 15)
(25, 25, 15)
(35, 25, 15)
(45, 25, 15)
(55, 25, 15)
(65, 25, 15)
(75, 25, 15)
(85, 25, 15)
(95, 25, 15)
(105, 25, 15)
(115, 25, 15)
(125, 25, 15)
(135, 25, 15)
(5, 35, 15)
(15, 35, 15)
(25, 35, 15)
(35, 35, 15)
(45, 35, 15)
(55, 35, 15)
(65, 35, 15)
(75, 35, 15)
(85, 35, 15)
(95, 35, 15)
(105, 35, 15)
(115, 35, 15)
(125, 35, 15)
(135, 35, 15)
(5, 75, 15)
(15, 75, 15)
(25, 75, 15)
(35, 75, 15)
(45, 75, 15)
(55, 75, 15)
(65, 75, 15)
(75, 75, 15)
(85, 75, 15)
(95, 75, 15)
(105, 75, 15)
(115, 75, 15)
(125, 75, 15)
(135, 75, 15)
(5, 85, 15)
(15, 85, 15)
(25, 85, 15)
(35, 85, 15)
(45, 85, 15)
(55, 85, 15)
(65, 85, 15)
(75, 85, 15)
(85, 85, 15)
(95, 85, 15)
(105, 85, 15)
(115, 85, 15)
(125, 85, 15)
(135, 85, 15)
(75, 35, 15)
(75, 45, 15)
(75, 55, 15)
(75, 65, 15)
(65, 35, 15)
(65, 45, 15)
(65, 55, 15)
(65, 65, 15)
(5, 25, 16)
(15, 25, 16)
(25, 25, 16)
(35, 25, 16)
(45, 25, 16)
(55, 25, 16)
(65, 25, 16)
(75, 25, 16)
(85, 25, 16)
(95, 25, 16)
(105, 25, 16)
(115, 25, 16)
(125, 25, 16)
(135, 25, 16)
(5, 35, 16)
(15, 35, 16)
(25, 35, 16)
(35, 35, 16)
(45, 35, 16)
(55, 35, 16)
(65, 35, 16)
(75, 35, 16)
(85, 35, 16)
(95, 35, 16)
(105, 35, 16)
(115, 35, 16)
(125, 35, 16)
(135, 35, 16)
(5, 75, 16)
(15, 75, 16)
(25, 75, 16)
(35, 75, 16)
(45, 75, 16)
(55, 75, 16)
(65, 75, 16)
(75, 75, 16)
(85, 75, 16)
(95, 75, 16)
(105, 75, 16)
(115, 75, 16)
(125, 75, 16)
(135, 75, 16)
(5, 85, 16)
(15, 85, 16)
(25, 85, 16)
(35, 85, 16)
(45, 85, 16)
(55, 85, 16)
(65, 85, 16)
(75, 85, 16)
(85, 85, 16)
(95, 85, 16)
(105, 85, 16)
(115, 85, 16)
(125, 85, 16)
(135, 85, 16)
(75, 35, 16)
(75, 45, 16)
(75, 55, 16)
(75, 65, 16)
(65, 35, 16)
(65, 45, 16)
(65, 55, 16)
(65, 65, 16)
(5, 25, 17)
(15, 25, 17)
(25, 25, 17)
(35, 25, 17)
(45, 25, 17)
(55, 25, 17)
(65, 25, 17)
(75, 25, 17)
(85, 25, 17)
(95, 25, 17)
(105, 25, 17)
(115, 25, 17)
(125, 25, 17)
(135, 25, 17)
(5, 35, 17)
(15, 35, 17)
(25, 35, 17)
(35, 35, 17)
(45, 35, 17)
(55, 35, 17)
(65, 35, 17)
(75, 35, 17)
(85, 35, 17)
(95, 35, 17)
(105, 35, 17)
(115, 35, 17)
(125, 35, 17)
(135, 35, 17)
(5, 75, 17)
(15, 75, 17)
(25, 75, 17)
(35, 75, 17)
(45, 75, 17)
(55, 75, 17)
(65, 75, 17)
(75, 75, 17)
(85, 75, 17)
(95, 75, 17)
(105, 75, 17)
(115, 75, 17)
(125, 75, 17)
(135, 75, 17)
(5, 85, 17)
(15, 85, 17)
(25, 85, 17)
(35, 85, 17)
(45, 85, 17)
(55, 85, 17)
(65, 85, 17)
(75, 85, 17)
(85, 85, 17)
(95, 85, 17)
(105, 85, 17)
(115, 85, 17)
(125, 85, 17)
(135, 85, 17)
(75, 35, 17)
(75, 45, 17)
(75, 55, 17)
(75, 65, 17)
(65, 35, 17)
(65, 45, 17)
(65, 55, 17)
(65, 65, 17)
(5, 25, 18)
(15, 25, 18)
(25, 25, 18)
(35, 25, 18)
(45, 25, 18)
(55, 25, 18)
(65, 25, 18)
(75, 25, 18)
(85, 25, 18)
(95, 25, 18)
(105, 25, 18)
(115, 25, 18)
(125, 25, 18)
(135, 25, 18)
(5, 35, 18)
(15, 35, 18)
(25, 35, 18)
(35, 35, 18)
(45, 35, 18)
(55, 35, 18)
(65, 35, 18)
(75, 35, 18)
(85, 35, 18)
(95, 35, 18)
(105, 35, 18)
(115, 35, 18)
(125, 35, 18)
(135, 35, 18)
(5, 75, 18)
(15, 75, 18)
(25, 75, 18)
(35, 75, 18)
(45, 75, 18)
(55, 75, 18)
(65, 75, 18)
(75, 75, 18)
(85, 75, 18)
(95, 75, 18)
(105, 75, 18)
(115, 75, 18)
(125, 75, 18)
(135, 75, 18)
(5, 85, 18)
(15, 85, 18)
(25, 85, 18)
(35, 85, 18)
(45, 85, 18)
(55, 85, 18)
(65, 85, 18)
(75, 85, 18)
(85, 85, 18)
(95, 85, 18)
(105, 85, 18)
(115, 85, 18)
(125, 85, 18)
(135, 85, 18)
(75, 35, 18)
(75, 45, 18)
(75, 55, 18)
(75, 65, 18)
(65, 35, 18)
(65, 45, 18)
(65, 55, 18)
(65, 65, 18)
(5, 25, 19)
(15, 25, 19)
(25, 25, 19)
(35, 25, 19)
(45, 25, 19)
(55, 25, 19)
(65, 25, 19)
(75, 25, 19)
(85, 25, 19)
(95, 25, 19)
(105, 25, 19)
(115, 25, 19)
(125, 25, 19)
(135, 25, 19)
(5, 35, 19)
(15, 35, 19)
(25, 35, 19)
(35, 35, 19)
(45, 35, 19)
(55, 35, 19)
(65, 35, 19)
(75, 35, 19)
(85, 35, 19)
(95, 35, 19)
(105, 35, 19)
(115, 35, 19)
(125, 35, 19)
(135, 35, 19)
(5, 75, 19)
(15, 75, 19)
(25, 75, 19)
(35, 75, 19)
(45, 75, 19)
(55, 75, 19)
(65, 75, 19)
(75, 75, 19)
(85, 75, 19)
(95, 75, 19)
(105, 75, 19)
(115, 75, 19)
(125, 75, 19)
(135, 75, 19)
(5, 85, 19)
(15, 85, 19)
(25, 85, 19)
(35, 85, 19)
(45, 85, 19)
(55, 85, 19)
(65, 85, 19)
(75, 85, 19)
(85, 85, 19)
(95, 85, 19)
(105, 85, 19)
(115, 85, 19)
(125, 85, 19)
(135, 85, 19)
(75, 35, 19)
(75, 45, 19)
(75, 55, 19)
(75, 65, 19)
(65, 35, 19)
(65, 45, 19)
(65, 55, 19)
(65, 65, 19)
(5, 25, 20)
(15, 25, 20)
(25, 25, 20)
(35, 25, 20)
(45, 25, 20)
(55, 25, 20)
(65, 25, 20)
(75, 25, 20)
(85, 25, 20)
(95, 25, 20)
(105, 25, 20)
(115, 25, 20)
(125, 25, 20)
(135, 25, 20)
(5, 35, 20)
(15, 35, 20)
(25, 35, 20)
(35, 35, 20)
(45, 35, 20)
(55, 35, 20)
(65, 35, 20)
(75, 35, 20)
(85, 35, 20)
(95, 35, 20)
(105, 35, 20)
(115, 35, 20)
(125, 35, 20)
(135, 35, 20)
(5, 75, 20)
(15, 75, 20)
(25, 75, 20)
(35, 75, 20)
(45, 75, 20)
(55, 75, 20)
(65, 75, 20)
(75, 75, 20)
(85, 75, 20)
(95, 75, 20)
(105, 75, 20)
(115, 75, 20)
(125, 75, 20)
(135, 75, 20)
(5, 85, 20)
(15, 85, 20)
(25, 85, 20)
(35, 85, 20)
(45, 85, 20)
(55, 85, 20)
(65, 85, 20)
(75, 85, 20)
(85, 85, 20)
(95, 85, 20)
(105, 85, 20)
(115, 85, 20)
(125, 85, 20)
(135, 85, 20)
(75, 35, 20)
(75, 45, 20)
(75, 55, 20)
(75, 65, 20)
(65, 35, 20)
(65, 45, 20)
(65, 55, 20)
(65, 65, 20)
(5, 25, 21)
(15, 25, 21)
(25, 25, 21)
(35, 25, 21)
(45, 25, 21)
(55, 25, 21)
(65, 25, 21)
(75, 25, 21)
(85, 25, 21)
(95, 25, 21)
(105, 25, 21)
(115, 25, 21)
(125, 25, 21)
(135, 25, 21)
(5, 35, 21)
(15, 35, 21)
(25, 35, 21)
(35, 35, 21)
(45, 35, 21)
(55, 35, 21)
(65, 35, 21)
(75, 35, 21)
(85, 35, 21)
(95, 35, 21)
(105, 35, 21)
(115, 35, 21)
(125, 35, 21)
(135, 35, 21)
(5, 75, 21)
(15, 75, 21)
(25, 75, 21)
(35, 75, 21)
(45, 75, 21)
(55, 75, 21)
(65, 75, 21)
(75, 75, 21)
(85, 75, 21)
(95, 75, 21)
(105, 75, 21)
(115, 75, 21)
(125, 75, 21)
(135, 75, 21)
(5, 85, 21)
(15, 85, 21)
(25, 85, 21)
(35, 85, 21)
(45, 85, 21)
(55, 85, 21)
(65, 85, 21)
(75, 85, 21)
(85, 85, 21)
(95, 85, 21)
(105, 85, 21)
(115, 85, 21)
(125, 85, 21)
(135, 85, 21)
