ligand_id,r_i_docking_score,Smiles,dG bind,dG bind err
1009,-8.913030000000003,[H]c1nc(N([H])C(=O)OC([H])([H])[H])c([H])c(N([H])C(=O)c2c(Cl)c([H])c(N([H])C(=O)C3([H])C([H])([H])C3([H])[H])c([H])c2Cl)c1F,5.456332123295852,0.5157193485348667
100,-9.184777,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C2([H])F)c([H])c(N([H])C(=O)c2c(F)c([H])c([H])c([H])c2Cl)c1[H],-6.199452038952388,0.4453671290534974
1010,-9.077083,[H]Oc1c([H])c([H])c([H])c(C(=O)N([H])c2c([H])c([H])nc(N([H])C(=O)C3([H])C([H])([H])C3([H])C#N)c2[H])c1Cl,-2.394514464097228,0.4597245921159498
1011,-8.635097,[H]Oc1c([H])c([H])c([H])c(C(=O)N([H])c2c([H])c([H])nc(N([H])C(=O)C3([H])C([H])([H])C3([H])C([H])([H])[H])c2[H])c1Cl,2.6857745258447783,0.4600320009184766
1012,-8.3276,[H]OC([H])([H])C1([H])C([H])([H])C1([H])C(=O)N([H])c1nc([H])c([H])c(N([H])C(=O)c2c([H])c([H])c(Cl)c([H])c2N([H])[H])c1[H],24.90577278663708,0.4701814368649909
1013,-8.284426,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C2(C([H])([H])[H])C([H])([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c(OC([H])([H])[H])c([H])c2Cl)c1[H],10.001364056728818,0.4894576980046928
1014,-8.616661,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C2([H])C([H])([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c(OC([H])([H])[H])c([H])c2Cl)c1[H],1.0698804965069826,0.4778646792482549
1015,-8.025364999999999,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])OC([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c(C([H])([H])[H])c([H])c2Cl)c1[H],13.951631506289688,0.4726859479635165
1016,-9.166148,[H]c1nc(N([H])C(=O)N([H])c2nc([H])c([H])c(N([H])C(=O)c3c(F)c([H])c([H])c([H])c3Cl)c2[H])c([H])c([H])c1[H],-5.461871078423768,0.4760954418283888
1017,-8.480156,[H]c1nc(N([H])c2nc([H])c([H])c(N([H])C(=O)c3c(Cl)c([H])c([H])c([H])c3Cl)c2[H])c(F)c([H])c1[H],-0.4452588150934957,0.4630808959808718
1018,-8.880595,[H]c1nc([H])c(N([H])C(=O)N([H])c2nc([H])c([H])c(N([H])C(=O)c3c([H])c([H])c([H])c([H])c3Cl)c2[H])c([H])c1[H],-5.421643648328626,0.47571502149191
1019,-8.52437,[H]C(=O)c1c([H])c(Cl)c(C(=O)N([H])c2c([H])c([H])nc(N([H])C(=O)N([H])c3nc([H])c([H])c([H])c3[H])c2[H])c(Cl)c1[H],3.0328276642829337,0.5009258508057373
101,-8.861345,[H]OC1([H])C([H])([H])C([H])(C(=O)N([H])c2nc([H])c([H])c(N([H])C(=O)c3c(Cl)c([H])c(Cl)c([H])c3Cl)c2[H])C1([H])[H],0.9043063011451692,0.4765414036343919
1020,-8.376896,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c(F)c([H])c2[H])c1F,16.08654466439927,0.469546320748645
1021,-9.135265,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c([H])c(F)c([H])c([H])c2F)c1F,-1.5607402698885835,0.4386311399822575
1022,-9.4773,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c(F)c([H])c(F)c([H])c2F)c1F,4.224880096687599,0.4504521104644444
1023,-8.284472000000001,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c(F)c([H])c2[H])c1F,12.659775953786207,0.4576838528875692
1024,-8.692232,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c(F)c([H])c2[H])c1F,14.23141169661082,0.4480081950755886
1025,-8.419369999999999,[H]c1nc(N([H])C(=O)Oc2c([H])c([H])c([H])c([H])c2[H])c([H])c(N([H])C(=O)c2c([H])c([H])c([H])c([H])c2Cl)c1[H],-3.416820917825476,0.4715601054779478
1026,-8.746986,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c(F)c([H])c(F)c([H])c2F)c1F,5.518276851445564,0.4645365261691152
1027,-8.615252,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c(F)c([H])c(F)c([H])c2F)c1F,6.526002922796407,0.4745890668234562
1028,-8.790271,[H]Oc1c([H])c([H])c(C(=O)N([H])c2c([H])c([H])nc(N([H])C(=O)C3([H])C([H])([H])C([H])([H])C3([H])[H])c2[H])c(F)c1[H],4.55318871780878,0.4544045668621113
1029,-9.13302,[H]C(=O)c1c([H])c(Cl)c(C(=O)N([H])c2c([H])c(N([H])C(=O)C3([H])C([H])([H])C3([H])F)nc([H])c2F)c(Cl)c1[H],8.76211090339345,0.4721100242672075
102,-8.1041,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c([H])c(F)c2Cl)c1[H],3.7944336458621137,0.4530213398367194
1030,-8.479611,[H]c1nc(N([H])C(=O)N([H])C2([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c(Cl)c([H])c([H])c([H])c2Br)c1[H],1.7628007027195167,0.4722149641312722
1031,-8.593644,[H]c1nc(N([H])C(=O)C([H])([H])C2([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c(F)c([H])c([H])c([H])c2Cl)c1[H],-2.081781000751107,0.4580050160161733
1032,-8.887725,[H]OC1([H])C([H])([H])C([H])(C(=O)N([H])c2nc([H])c([H])c(N([H])C(=O)c3c(C([H])([H])[H])c([H])c([H])c([H])c3C([H])([H])[H])c2[H])C1([H])[H],16.931522249414886,0.4663211176090152
1033,-9.044396,[H]Oc1c([H])c([H])c([H])c(C(=O)N([H])c2c([H])c([H])nc(N([H])C(=O)C3([H])C([H])([H])C([H])(O[H])C3([H])[H])c2[H])c1[H],8.683428220900026,0.4558175704709243
1034,-8.13918,[H]Oc1c([H])c([H])c(C(=O)N([H])c2c([H])c([H])nc(N([H])C(=O)C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c2[H])c(F)c1[H],10.251391425031985,0.4764068267269254
1035,-8.701062,[H]Oc1c([H])c([H])c(F)c(C(=O)N([H])c2c([H])c([H])nc(N([H])C(=O)C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c2[H])c1[H],4.541169772947399,0.4591314734422361
1036,-8.663293,[H]Oc1c([H])c([H])c(C(=O)N([H])c2c([H])c([H])nc(N([H])C(=O)C3([H])C([H])([H])C3([H])[H])c2[H])c(C([H])([H])[H])c1[H],4.859898100223347,0.4511314085793148
1037,-8.124098,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C2([H])Cl)c([H])c(N([H])C(=O)c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c1[H],9.982597390062123,0.4647695820895879
1038,-9.080378,[H]Oc1c([H])c([H])c(F)c(C(=O)N([H])c2c([H])c([H])nc(N([H])C(=O)C3([H])C([H])([H])C([H])([H])C3([H])[H])c2[H])c1[H],3.989049137183628,0.4506729109029885
1039,-8.595247,[H]Oc1c([H])c([H])c(C(=O)N([H])c2c([H])c([H])nc(N([H])C(=O)C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c2[H])c(F)c1[H],3.900575793361128,0.464674994305153
103,-9.158031,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C2([H])Cl)c([H])c(N([H])C(=O)c2c(F)c([H])c([H])c([H])c2Cl)c1[H],-8.834178679039923,0.4481707831295865
1040,-8.603465,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C2([H])C(=O)N([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c(Cl)c([H])c2Cl)c1F,3.1411494644182767,0.4786438347980776
1041,-8.281234,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c(C([H])([H])[H])c([H])c2F)c1[H],16.300206820502186,0.4793559001121282
1042,-8.325353,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c(C([H])([H])[H])c([H])c2F)c1[H],16.427013752328467,0.4661411708790311
1043,-8.707527,[H]C(=O)c1c([H])c(Cl)c(C(=O)N([H])c2c([H])c(N([H])C(=O)C3([H])C([H])([H])C3([H])Cl)nc([H])c2F)c(Cl)c1[H],8.684747927532444,0.4791941797928798
1044,-8.635887,[H]OC1([H])C([H])([H])C([H])(C(=O)N([H])c2nc([H])c([H])c(N([H])C(=O)c3c([H])c([H])c([H])c(F)c3F)c2[H])C1([H])[H],2.7460949799936145,0.4568300079397546
1045,-8.737817999999999,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C2([H])C(=O)N([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c([H])c(Cl)c2F)c1F,10.761820936948991,0.4741759391980691
1046,-8.71547,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C2([H])Cl)c([H])c(N([H])C(=O)c2c(F)c([H])c([H])c([H])c2Br)c1[H],-0.8565408334880544,0.4565545673653139
1047,-8.396588000000001,[H]c1nc(N([H])C(=O)C([H])([H])C2([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c(Cl)c([H])c([H])c([H])c2N([H])[H])c1[H],14.246496091804572,0.4594274210748808
1048,-8.913971,[H]C([H])=C([H])c1c([H])c(Cl)c(C(=O)N([H])c2c([H])c([H])nc(N([H])C(=O)C3([H])C([H])([H])C3([H])C([H])([H])N([H])C(=O)C([H])([H])[H])c2[H])c(Cl)c1[H],5.316950380645494,0.5285767966872355
1049,-8.76775,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C2([H])C([H])([H])N([H])C(=O)C([H])([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c([H])c(Cl)c2F)c1[H],10.500967914871296,0.5014827265856857
104,-8.25635,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c(Cl)c([H])c2F)c1[H],10.887068954151774,0.4579127993156793
1050,-8.975522,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C2([H])C([H])([H])N([H])C(=O)C([H])([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c([H])c(Cl)c2C([H])([H])[H])c1[H],13.302425274200177,0.5066635990659402
1051,-9.375463,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C2([H])C([H])([H])N([H])C(=O)C([H])([H])[H])c([H])c(N([H])C(=O)c2c(Cl)c([H])c(C([H])([H])F)c([H])c2Cl)c1[H],18.36130757437809,0.5210107137978837
1052,-8.962508,[H]OC([H])([H])C1([H])C([H])([H])C1([H])C(=O)N([H])c1nc([H])c([H])c(N([H])C(=O)c2c(Cl)c([H])c(C([H])(O[H])C([H])([H])[H])c([H])c2Cl)c1[H],15.501013348225625,0.5054127598112321
1053,-8.97582,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C2([H])C([H])([H])N([H])C(=O)C([H])([H])[H])c([H])c(N([H])C(=O)c2c(Cl)c([H])c(OC([H])([H])[H])c([H])c2Cl)c1[H],6.823950175161031,0.5252313658098013
1054,-8.772186,[H]OC([H])([H])C1([H])C([H])([H])C1([H])C(=O)N([H])c1nc([H])c([H])c(N([H])C(=O)c2c([H])c(OC([H])([H])[H])c([H])c([H])c2Cl)c1[H],1.4530273457018268,0.4766481043331994
1055,-8.00578,[H]c1nc([H])c(C(=O)N([H])c2c([H])c([H])nc(N([H])C(=O)C3([H])C([H])([H])C3([H])C#N)c2[H])c([H])c1[H],3.297767861533514,0.4625425547412148
1056,-8.476386,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])OC2([H])[H])c([H])c(N([H])C(=O)c2c(F)c([H])c([H])c([H])c2F)c1[H],1.2985998508497687,0.4459913622671111
1057,-9.009183,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c([H])c(F)c2F)c1F,6.536322215002485,0.4491405790024387
1058,-8.159661,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C(=O)C2([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c([H])c([H])c2N([H])[H])c1[H],14.315099731143274,0.4540128244237544
1059,-8.845037,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c([H])c([H])c2N([H])[H])c1F,13.347143148438818,0.4370312894117281
105,-9.04326,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C2(F)F)c([H])c(N([H])C(=O)c2c(F)c([H])c([H])c([H])c2Cl)c1[H],-1.8915450104233569,0.4462202292282065
1060,-8.534972999999999,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C2(F)F)c([H])c(N([H])C(=O)c2c([H])c([H])c(F)c([H])c2F)c1[H],5.354647496427674,0.4441472866091649
1061,-8.957921,[H]OC([H])([H])C([H])(C(=O)N([H])c1nc([H])c([H])c(N([H])C(=O)c2c(Cl)c([H])c([H])c([H])c2Cl)c1[H])C([H])([H])O[H],0.3101559026845848,0.4688074733551082
1062,-8.532748,[H]c1nc(N([H])C(=O)C([H])([H])SC([H])([H])[H])c([H])c(N([H])C(=O)c2c(Cl)c([H])c([H])c([H])c2Cl)c1[H],-4.430255185465626,0.4554635390029381
1063,-8.384005,[H]c1nc(N([H])C(=O)OC([H])([H])C([H])([H])[H])c([H])c(N([H])C(=O)c2c(Cl)c([H])c([H])c([H])c2Cl)c1[H],-5.113249043866119,0.4538683715921122
1064,-8.617484,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C(=O)C2([H])[H])c([H])c(N([H])C(=O)c2c(F)c([H])c([H])c([H])c2F)c1[H],-4.435554164040298,0.4493257275748937
1065,-8.723322,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C2([H])F)c([H])c(N([H])C(=O)c2c([H])c([H])c(F)c([H])c2F)c1[H],2.704653258670959,0.4413990069419846
1066,-9.130636,[H]c1nc(N([H])C(=O)N([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c(N([H])C(=O)c2c(Cl)c([H])c([H])c([H])c2Cl)c1[H],-6.9373033693706825,0.4930685185811166
1067,-9.042933,[H]c1nc(N([H])C(=O)C([H])([H])C#N)c([H])c(N([H])C(=O)c2c(Cl)c([H])c([H])c([H])c2Cl)c1[H],-9.02408134062108,0.4490409999900156
1068,-8.425797,[H]c1nc(N([H])C(=O)OC([H])(C([H])([H])[H])C([H])([H])[H])c([H])c(N([H])C(=O)c2c(Cl)c([H])c([H])c([H])c2Cl)c1[H],-6.419556096955575,0.4625671706273128
1069,-8.906022,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c([H])c(F)c2F)c1F,12.74178857168772,0.4570571714057596
106,-8.30044,[H]c1nc(N([H])C(=O)C([H])([H])[H])c([H])c(N([H])C(=O)c2c(Cl)c([H])c(N([H])C(=O)C3([H])C([H])([H])C3([H])[H])c([H])c2Cl)c1[H],8.69345718534288,0.5106636944523035
1070,-8.589334,[H]c1nc(N([H])C(=O)C([H])([H])OC([H])([H])[H])c([H])c(N([H])C(=O)c2c(Cl)c([H])c([H])c([H])c2Cl)c1[H],-2.169844089968933,0.4516722248721653
1071,-8.773886,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c([H])c(F)c2F)c1F,5.905639923373798,0.4712486710933121
1072,-9.259615,[H]OC1([H])C([H])([H])C([H])(C(=O)N([H])c2nc([H])c(F)c(N([H])C(=O)c3c([H])c([H])c([H])c(Cl)c3F)c2[H])C1([H])[H],8.377670459282797,0.4632164592532063
1073,-8.634903999999999,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c(Cl)c([H])c2C([H])([H])[H])c1F,9.704824127004144,0.4773930561320415
1074,-8.663299,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c([H])c(Cl)c([H])c([H])c2C([H])([H])[H])c1F,3.5530849799604027,0.4643508219291601
1075,-9.775273,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C2([H])C#N)c([H])c(N([H])C(=O)c2c(F)c([H])c([H])c([H])c2Cl)c1F,1.1231299040636316,0.4581610983628072
1076,-9.056497,[H]Oc1c([H])c([H])c(C(=O)N([H])c2c([H])c(N([H])C(=O)C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])nc([H])c2F)c(Cl)c1[H],-5.1017131862348615,0.4810741753349244
1077,-8.966207,[H]OC1([H])C([H])([H])C([H])(C(=O)N([H])c2nc([H])c(F)c(N([H])C(=O)c3c(Cl)c([H])c(C([H])=O)c([H])c3Cl)c2[H])C1([H])[H],9.747238569294922,0.4890084916156181
1078,-9.036022,[H]Oc1c([H])c([H])c(C(=O)N([H])c2c([H])c(N([H])C(=O)C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])nc([H])c2F)c(Cl)c1[H],-6.58331777787231,0.4730662364785623
1079,-9.297978,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C2(F)F)c([H])c(N([H])C(=O)c2c(Cl)c([H])c([H])c([H])c2C([H])([H])[H])c1F,-0.3716101328233492,0.4546428355524544
107,-8.469156,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C2([H])Cl)c([H])c(N([H])C(=O)c2c([H])c([H])c(Cl)c([H])c2Cl)c1[H],2.8631077819742075,0.4628968438429821
1080,-9.152008,[H]Oc1c([H])c([H])c([H])c(C(=O)N([H])c2c([H])c(N([H])C(=O)C3([H])C([H])([H])C([H])([H])C3([H])[H])nc([H])c2F)c1Cl,-6.878230829046773,0.4606688270503039
1081,-9.063998,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C2([H])C(=O)N([H])C([H])([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c([H])c([H])c2Cl)c1F,-9.434507217973476,0.4915780316052344
1082,-9.391882,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C2([H])C#N)c([H])c(N([H])C(=O)c2c([H])c([H])c([H])c([H])c2Cl)c1F,-0.5368398287140508,0.4578564211215823
1083,-9.920611,[H]OC1([H])C([H])([H])C([H])(C(=O)N([H])c2nc([H])c(F)c(N([H])C(=O)c3c(Cl)c([H])c(N([H])[H])c([H])c3Cl)c2[H])C1([H])[H],-0.2886189181697318,0.477949214077657
1084,-9.166641,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C2([H])C(=O)N([H])C([H])([H])[H])c([H])c(N([H])C(=O)c2c(F)c([H])c([H])c([H])c2Cl)c1F,-4.6588486159440095,0.4920146446476615
1085,-9.098575,[H]OC1([H])C([H])([H])C([H])(C(=O)N([H])c2nc([H])c(F)c(N([H])C(=O)c3c([H])c([H])c(Cl)c([H])c3Cl)c2[H])C1([H])[H],0.9302498304694212,0.4743667166788944
1086,-8.183496,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c([H])c(OC([H])([H])[H])c([H])c([H])c2C([H])([H])[H])c1[H],13.386704945964423,0.4659997025141342
1087,-8.452983,[H]c1nc(N([H])C(=O)C2([H])OC([H])([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c(Cl)c([H])c(C([H])([H])[H])c([H])c2Cl)c1[H],10.312584863637284,0.4838476490827765
1088,-8.72373,[H]Oc1c([H])c([H])c([H])c(C(=O)N([H])c2c([H])c(N([H])C(=O)C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])nc([H])c2F)c1Cl,-0.7032505113118077,0.4677721943094901
1089,-8.563129,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c([H])c(Cl)c([H])c([H])c2C([H])([H])[H])c1F,3.7977008551273457,0.469240100875984
108,-9.663889,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c(Cl)c([H])c(N([H])C(=O)C3([H])C([H])([H])C3([H])[H])c([H])c2Cl)c1F,9.290465896342711,0.5209110313009118
1090,-8.577322,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c(Cl)c([H])c2C([H])([H])[H])c1F,9.233266145601476,0.4648230511577481
1091,-9.137827,[H]Oc1c([H])c([H])c([H])c(C(=O)N([H])c2c([H])c(N([H])C(=O)C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])nc([H])c2F)c1Cl,-4.011629596692643,0.4812039935002252
1092,-8.334029,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C2([H])C(=O)N([H])[H])c([H])c(N([H])C(=O)c2c(Cl)c([H])c([H])c([H])c2Br)c1F,9.176921352980797,0.478799426187797
1093,-9.008882,[H]OC1([H])C([H])([H])C([H])(C(=O)N([H])c2nc([H])c([H])c(N([H])C(=O)c3c([H])c([H])c([H])c([H])c3OC([H])([H])[H])c2[H])C1([H])[H],12.381290475023093,0.4700702408078674
1094,-9.067812,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c(C([H])([H])[H])c([H])c2Cl)c1F,1.5389678030997516,0.4664498760983977
1095,-9.226503,[H]OC1([H])C([H])([H])C([H])(C(=O)N([H])c2nc([H])c(F)c(N([H])C(=O)c3c([H])c([H])c([H])c(Cl)c3[H])c2[H])C1([H])[H],11.95864664191015,0.4597177992798547
1096,-8.186214999999999,[H]c1nc(N([H])C(=O)C2([H])OC([H])([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c([H])c(Cl)c2F)c1[H],7.076920668993921,0.4616875780705548
1097,-9.506395,[H]Oc1c([H])c([H])c(C(=O)N([H])c2c([H])c(N([H])C(=O)C3([H])C([H])([H])C([H])([H])C3([H])[H])nc([H])c2F)c(Cl)c1[H],-4.514146220098612,0.4619469678865021
1098,-8.650013000000001,[H]C([H])=C([H])c1c([H])c(Cl)c(C(=O)N([H])c2c([H])c([H])nc(N([H])C(=O)C3([H])OC([H])([H])C([H])([H])C3([H])[H])c2[H])c(Cl)c1[H],10.723531917102292,0.4889853609426602
1099,-8.136607000000001,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c(OC([H])([H])[H])c([H])c2F)c1[H],8.029103353945969,0.4677256133083981
109,-8.278893,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C2([H])Cl)c([H])c(N([H])C(=O)c2c([H])c([H])c([H])c(Cl)c2[H])c1[H],3.732451791385672,0.4498604053483257
10,-8.324435000000001,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c(Cl)c([H])c2Cl)c1[H],5.724071347985928,0.4499751403622005
1100,-9.103092,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c(C([H])([H])[H])c([H])c2Cl)c1F,1.2036018295428337,0.4759906374780594
1101,-8.886574000000003,[H]OC([H])([H])C1([H])C([H])([H])C1([H])C(=O)N([H])c1nc([H])c([H])c(N([H])C(=O)c2c([H])c([H])c(F)c([H])c2Cl)c1[H],2.8242614313016934,0.4633167487738794
1102,-8.327746000000001,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C2([H])Cl)c([H])c(N([H])C(=O)c2c([H])c(F)c([H])c([H])c2N([H])[H])c1[H],10.669311592334822,0.4463530953874615
1103,-8.045945,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C2(F)F)c([H])c(N([H])C(=O)c2c([H])c([H])c([H])c(C([H])([H])[H])c2[H])c1[H],13.68441267799227,0.4490727834219357
