1107 2
1089 -0.95149126544976459 0.95149126544976459
1450 -0.95149126544976459 0.95149126544976459
563 1.0509817970081998 -1.0509817970082003
562 1.0509817970081998 -1.0509817970082003
561 1.0509817970081998 -1.0509817970082003
308 1.0509817970081998 -1.0509817970082003
567 1.0509817970081998 -1.0509817970082003
566 1.0509817970081998 -1.0509817970082003
565 1.0509817970081998 -1.0509817970082003
1085 -0.95149126544976459 0.95149126544976459
950 -0.95149126544976459 0.95149126544976459
961 -0.95149126544976459 0.95149126544976459
960 -0.95149126544976459 0.95149126544976459
1121 -0.95149126544976459 0.95149126544976459
1120 -0.95149126544976459 0.95149126544976459
1123 -0.95149126544976459 0.95149126544976459
1122 -0.95149126544976459 0.95149126544976459
1125 -0.95149126544976459 0.95149126544976459
1124 -0.95149126544976459 0.95149126544976459
1127 -0.95149126544976459 0.95149126544976459
1003 -0.95149126544976459 0.95149126544976459
1129 -0.95149126544976459 0.95149126544976459
1128 -0.95149126544976459 0.95149126544976459
1067 -0.95149126544976459 0.95149126544976459
336 1.0509817970081998 -1.0509817970082003
1286 -0.95149126544976459 0.95149126544976459
466 1.0509817970081998 -1.0509817970082003
467 1.0509817970081998 -1.0509817970082003
464 1.0509817970081998 -1.0509817970082003
465 1.0509817970081998 -1.0509817970082003
460 1.0509817970081998 -1.0509817970082003
461 1.0509817970081998 -1.0509817970082003
969 -0.95149126544976459 0.95149126544976459
526 1.0509817970081998 -1.0509817970082003
1435 -0.95149126544976459 0.95149126544976459
300 1.0509817970081998 -1.0509817970082003
523 1.0509817970081998 -1.0509817970082003
1432 -0.95149126544976459 0.95149126544976459
468 1.0509817970081998 -1.0509817970082003
469 1.0509817970081998 -1.0509817970082003
1426 -0.95149126544976459 0.95149126544976459
590 1.0509817970081998 -1.0509817970082003
1030 -0.95149126544976459 0.95149126544976459
596 1.0509817970081998 -1.0509817970082003
597 1.0509817970081998 -1.0509817970082003
594 1.0509817970081998 -1.0509817970082003
595 1.0509817970081998 -1.0509817970082003
516 1.0509817970081998 -1.0509817970082003
599 1.0509817970081998 -1.0509817970082003
517 1.0509817970081998 -1.0509817970082003
500 1.0509817970081998 -1.0509817970082003
1035 -0.95149126544976459 0.95149126544976459
1164 -0.95149126544976459 0.95149126544976459
1008 -0.95149126544976459 0.95149126544976459
1457 -0.95149126544976459 0.95149126544976459
1166 -0.95149126544976459 0.95149126544976459
1161 -0.95149126544976459 0.95149126544976459
1160 -0.95149126544976459 0.95149126544976459
1235 -0.95149126544976459 0.95149126544976459
1237 -0.95149126544976459 0.95149126544976459
708 1.0509817970081998 -1.0509817970082003
1140 -0.95149126544976459 0.95149126544976459
1230 -0.95149126544976459 0.95149126544976459
1233 -0.95149126544976459 0.95149126544976459
856 -0.95149126544976459 0.95149126544976459
1162 -0.95149126544976459 0.95149126544976459
1239 -0.95149126544976459 0.95149126544976459
855 -0.95149126544976459 0.95149126544976459
1409 -0.95149126544976459 0.95149126544976459
1309 -0.95149126544976459 0.95149126544976459
1308 -0.95149126544976459 0.95149126544976459
853 -0.95149126544976459 0.95149126544976459
1303 -0.95149126544976459 0.95149126544976459
1302 -0.95149126544976459 0.95149126544976459
1305 -0.95149126544976459 0.95149126544976459
1304 -0.95149126544976459 0.95149126544976459
1307 -0.95149126544976459 0.95149126544976459
1306 -0.95149126544976459 0.95149126544976459
1241 -0.95149126544976459 0.95149126544976459
851 -0.95149126544976459 0.95149126544976459
850 -0.95149126544976459 0.95149126544976459
1453 -0.95149126544976459 0.95149126544976459
701 1.0509817970081998 -1.0509817970082003
1425 -0.95149126544976459 0.95149126544976459
1024 -0.95149126544976459 0.95149126544976459
1406 -0.95149126544976459 0.95149126544976459
700 1.0509817970081998 -1.0509817970082003
1407 -0.95149126544976459 0.95149126544976459
1013 -0.95149126544976459 0.95149126544976459
1405 -0.95149126544976459 0.95149126544976459
748 1.0509817970081998 -1.0509817970082003
746 1.0509817970081998 -1.0509817970082003
744 1.0509817970081998 -1.0509817970082003
743 1.0509817970081998 -1.0509817970082003
742 1.0509817970081998 -1.0509817970082003
740 1.0509817970081998 -1.0509817970082003
248 1.0509817970081998 -1.0509817970082003
249 1.0509817970081998 -1.0509817970082003
1400 -0.95149126544976459 0.95149126544976459
489 1.0509817970081998 -1.0509817970082003
242 1.0509817970081998 -1.0509817970082003
243 1.0509817970081998 -1.0509817970082003
240 1.0509817970081998 -1.0509817970082003
1401 -0.95149126544976459 0.95149126544976459
247 1.0509817970081998 -1.0509817970082003
244 1.0509817970081998 -1.0509817970082003
1019 -0.95149126544976459 0.95149126544976459
659 1.0509817970081998 -1.0509817970082003
658 1.0509817970081998 -1.0509817970082003
1018 -0.95149126544976459 0.95149126544976459
654 1.0509817970081998 -1.0509817970082003
1427 -0.95149126544976459 0.95149126544976459
656 1.0509817970081998 -1.0509817970082003
651 1.0509817970081998 -1.0509817970082003
650 1.0509817970081998 -1.0509817970082003
653 1.0509817970081998 -1.0509817970082003
652 1.0509817970081998 -1.0509817970082003
920 -0.95149126544976459 0.95149126544976459
1059 -0.95149126544976459 0.95149126544976459
169 1.0509817970081998 -1.0509817970082003
1057 -0.95149126544976459 0.95149126544976459
1056 -0.95149126544976459 0.95149126544976459
1051 -0.95149126544976459 0.95149126544976459
1050 -0.95149126544976459 0.95149126544976459
1053 -0.95149126544976459 0.95149126544976459
1052 -0.95149126544976459 0.95149126544976459
1156 -0.95149126544976459 0.95149126544976459
1428 -0.95149126544976459 0.95149126544976459
924 -0.95149126544976459 0.95149126544976459
376 1.0509817970081998 -1.0509817970082003
377 1.0509817970081998 -1.0509817970082003
372 1.0509817970081998 -1.0509817970082003
373 1.0509817970081998 -1.0509817970082003
370 1.0509817970081998 -1.0509817970082003
378 1.0509817970081998 -1.0509817970082003
379 1.0509817970081998 -1.0509817970082003
123 1.0509817970081998 -1.0509817970082003
122 1.0509817970081998 -1.0509817970082003
120 1.0509817970081998 -1.0509817970082003
127 1.0509817970081998 -1.0509817970082003
823 -0.95149126544976459 0.95149126544976459
820 -0.95149126544976459 0.95149126544976459
124 1.0509817970081998 -1.0509817970082003
967 -0.95149126544976459 0.95149126544976459
966 -0.95149126544976459 0.95149126544976459
129 1.0509817970081998 -1.0509817970082003
964 -0.95149126544976459 0.95149126544976459
963 -0.95149126544976459 0.95149126544976459
962 -0.95149126544976459 0.95149126544976459
828 -0.95149126544976459 0.95149126544976459
829 -0.95149126544976459 0.95149126544976459
1002 -0.95149126544976459 0.95149126544976459
945 -0.95149126544976459 0.95149126544976459
1000 -0.95149126544976459 0.95149126544976459
1006 -0.95149126544976459 0.95149126544976459
1007 -0.95149126544976459 0.95149126544976459
1004 -0.95149126544976459 0.95149126544976459
1005 -0.95149126544976459 0.95149126544976459
1165 -0.95149126544976459 0.95149126544976459
51 1.0509817970081998 -1.0509817970082003
52 1.0509817970081998 -1.0509817970082003
1009 -0.95149126544976459 0.95149126544976459
54 1.0509817970081998 -1.0509817970082003
55 1.0509817970081998 -1.0509817970082003
1163 -0.95149126544976459 0.95149126544976459
57 1.0509817970081998 -1.0509817970082003
25 1.0509817970081998 -1.0509817970082003
988 -0.95149126544976459 0.95149126544976459
690 1.0509817970081998 -1.0509817970082003
423 1.0509817970081998 -1.0509817970082003
420 1.0509817970081998 -1.0509817970082003
421 1.0509817970081998 -1.0509817970082003
426 1.0509817970081998 -1.0509817970082003
427 1.0509817970081998 -1.0509817970082003
425 1.0509817970081998 -1.0509817970082003
26 1.0509817970081998 -1.0509817970082003
1149 -0.95149126544976459 0.95149126544976459
21 1.0509817970081998 -1.0509817970082003
1403 -0.95149126544976459 0.95149126544976459
1412 -0.95149126544976459 0.95149126544976459
917 -0.95149126544976459 0.95149126544976459
914 -0.95149126544976459 0.95149126544976459
915 -0.95149126544976459 0.95149126544976459
912 -0.95149126544976459 0.95149126544976459
913 -0.95149126544976459 0.95149126544976459
910 -0.95149126544976459 0.95149126544976459
911 -0.95149126544976459 0.95149126544976459
22 1.0509817970081998 -1.0509817970082003
1062 -0.95149126544976459 0.95149126544976459
918 -0.95149126544976459 0.95149126544976459
919 -0.95149126544976459 0.95149126544976459
1063 -0.95149126544976459 0.95149126544976459
1148 -0.95149126544976459 0.95149126544976459
830 -0.95149126544976459 0.95149126544976459
1088 -0.95149126544976459 0.95149126544976459
884 -0.95149126544976459 0.95149126544976459
885 -0.95149126544976459 0.95149126544976459
554 1.0509817970081998 -1.0509817970082003
555 1.0509817970081998 -1.0509817970082003
552 1.0509817970081998 -1.0509817970082003
553 1.0509817970081998 -1.0509817970082003
550 1.0509817970081998 -1.0509817970082003
883 -0.95149126544976459 0.95149126544976459
987 -0.95149126544976459 0.95149126544976459
946 -0.95149126544976459 0.95149126544976459
888 -0.95149126544976459 0.95149126544976459
889 -0.95149126544976459 0.95149126544976459
558 1.0509817970081998 -1.0509817970082003
559 1.0509817970081998 -1.0509817970082003
1183 -0.95149126544976459 0.95149126544976459
1182 -0.95149126544976459 0.95149126544976459
1181 -0.95149126544976459 0.95149126544976459
1269 -0.95149126544976459 0.95149126544976459
1187 -0.95149126544976459 0.95149126544976459
989 -0.95149126544976459 0.95149126544976459
1185 -0.95149126544976459 0.95149126544976459
900 -0.95149126544976459 0.95149126544976459
1262 -0.95149126544976459 0.95149126544976459
1263 -0.95149126544976459 0.95149126544976459
1189 -0.95149126544976459 0.95149126544976459
1261 -0.95149126544976459 0.95149126544976459
1267 -0.95149126544976459 0.95149126544976459
1264 -0.95149126544976459 0.95149126544976459
1265 -0.95149126544976459 0.95149126544976459
1082 -0.95149126544976459 0.95149126544976459
822 -0.95149126544976459 0.95149126544976459
1419 -0.95149126544976459 0.95149126544976459
1083 -0.95149126544976459 0.95149126544976459
5 1.0509817970081998 -1.0509817970082003
1080 -0.95149126544976459 0.95149126544976459
560 1.0509817970081998 -1.0509817970082003
1086 -0.95149126544976459 0.95149126544976459
1371 -0.95149126544976459 0.95149126544976459
1087 -0.95149126544976459 0.95149126544976459
688 1.0509817970081998 -1.0509817970082003
689 1.0509817970081998 -1.0509817970082003
1084 -0.95149126544976459 0.95149126544976459
680 1.0509817970081998 -1.0509817970082003
681 1.0509817970081998 -1.0509817970082003
686 1.0509817970081998 -1.0509817970082003
687 1.0509817970081998 -1.0509817970082003
684 1.0509817970081998 -1.0509817970082003
685 1.0509817970081998 -1.0509817970082003
611 1.0509817970081998 -1.0509817970082003
613 1.0509817970081998 -1.0509817970082003
614 1.0509817970081998 -1.0509817970082003
617 1.0509817970081998 -1.0509817970082003
616 1.0509817970081998 -1.0509817970082003
619 1.0509817970081998 -1.0509817970082003
618 1.0509817970081998 -1.0509817970082003
1395 -0.95149126544976459 0.95149126544976459
949 -0.95149126544976459 0.95149126544976459
986 -0.95149126544976459 0.95149126544976459
836 -0.95149126544976459 0.95149126544976459
821 -0.95149126544976459 0.95149126544976459
736 1.0509817970081998 -1.0509817970082003
737 1.0509817970081998 -1.0509817970082003
734 1.0509817970081998 -1.0509817970082003
735 1.0509817970081998 -1.0509817970082003
730 1.0509817970081998 -1.0509817970082003
1367 -0.95149126544976459 0.95149126544976459
1114 -0.95149126544976459 0.95149126544976459
215 1.0509817970081998 -1.0509817970082003
166 1.0509817970081998 -1.0509817970082003
217 1.0509817970081998 -1.0509817970082003
216 1.0509817970081998 -1.0509817970082003
210 1.0509817970081998 -1.0509817970082003
161 1.0509817970081998 -1.0509817970082003
212 1.0509817970081998 -1.0509817970082003
332 1.0509817970081998 -1.0509817970082003
330 1.0509817970081998 -1.0509817970082003
331 1.0509817970081998 -1.0509817970082003
219 1.0509817970081998 -1.0509817970082003
337 1.0509817970081998 -1.0509817970082003
334 1.0509817970081998 -1.0509817970082003
665 1.0509817970081998 -1.0509817970082003
666 1.0509817970081998 -1.0509817970082003
753 1.0509817970081998 -1.0509817970082003
660 1.0509817970081998 -1.0509817970082003
661 1.0509817970081998 -1.0509817970082003
1488 -0.95149126544976459 0.95149126544976459
663 1.0509817970081998 -1.0509817970082003
862 -0.95149126544976459 0.95149126544976459
863 -0.95149126544976459 0.95149126544976459
860 -0.95149126544976459 0.95149126544976459
861 -0.95149126544976459 0.95149126544976459
668 1.0509817970081998 -1.0509817970082003
0 1.0509817970081998 -1.0509817970082003
881 -0.95149126544976459 0.95149126544976459
14 1.0509817970081998 -1.0509817970082003
15 1.0509817970081998 -1.0509817970082003
16 1.0509817970081998 -1.0509817970082003
17 1.0509817970081998 -1.0509817970082003
10 1.0509817970081998 -1.0509817970082003
11 1.0509817970081998 -1.0509817970082003
12 1.0509817970081998 -1.0509817970082003
13 1.0509817970081998 -1.0509817970082003
1046 -0.95149126544976459 0.95149126544976459
1047 -0.95149126544976459 0.95149126544976459
1044 -0.95149126544976459 0.95149126544976459
18 1.0509817970081998 -1.0509817970082003
19 1.0509817970081998 -1.0509817970082003
1040 -0.95149126544976459 0.95149126544976459
935 -0.95149126544976459 0.95149126544976459
1268 -0.95149126544976459 0.95149126544976459
364 1.0509817970081998 -1.0509817970082003
367 1.0509817970081998 -1.0509817970082003
366 1.0509817970081998 -1.0509817970082003
983 -0.95149126544976459 0.95149126544976459
360 1.0509817970081998 -1.0509817970082003
363 1.0509817970081998 -1.0509817970082003
362 1.0509817970081998 -1.0509817970082003
981 -0.95149126544976459 0.95149126544976459
1126 -0.95149126544976459 0.95149126544976459
369 1.0509817970081998 -1.0509817970082003
136 1.0509817970081998 -1.0509817970082003
980 -0.95149126544976459 0.95149126544976459
835 -0.95149126544976459 0.95149126544976459
795 -0.95149126544976459 0.95149126544976459
796 -0.95149126544976459 0.95149126544976459
137 1.0509817970081998 -1.0509817970082003
228 1.0509817970081998 -1.0509817970082003
229 1.0509817970081998 -1.0509817970082003
118 1.0509817970081998 -1.0509817970082003
832 -0.95149126544976459 0.95149126544976459
116 1.0509817970081998 -1.0509817970082003
117 1.0509817970081998 -1.0509817970082003
114 1.0509817970081998 -1.0509817970082003
115 1.0509817970081998 -1.0509817970082003
112 1.0509817970081998 -1.0509817970082003
113 1.0509817970081998 -1.0509817970082003
222 1.0509817970081998 -1.0509817970082003
223 1.0509817970081998 -1.0509817970082003
398 1.0509817970081998 -1.0509817970082003
399 1.0509817970081998 -1.0509817970082003
1130 -0.95149126544976459 0.95149126544976459
958 -0.95149126544976459 0.95149126544976459
1424 -0.95149126544976459 0.95149126544976459
976 -0.95149126544976459 0.95149126544976459
1134 -0.95149126544976459 0.95149126544976459
1135 -0.95149126544976459 0.95149126544976459
390 1.0509817970081998 -1.0509817970082003
1429 -0.95149126544976459 0.95149126544976459
392 1.0509817970081998 -1.0509817970082003
393 1.0509817970081998 -1.0509817970082003
395 1.0509817970081998 -1.0509817970082003
396 1.0509817970081998 -1.0509817970082003
1285 -0.95149126544976459 0.95149126544976459
474 1.0509817970081998 -1.0509817970082003
518 1.0509817970081998 -1.0509817970082003
476 1.0509817970081998 -1.0509817970082003
471 1.0509817970081998 -1.0509817970082003
470 1.0509817970081998 -1.0509817970082003
473 1.0509817970081998 -1.0509817970082003
512 1.0509817970081998 -1.0509817970082003
513 1.0509817970081998 -1.0509817970082003
510 1.0509817970081998 -1.0509817970082003
511 1.0509817970081998 -1.0509817970082003
479 1.0509817970081998 -1.0509817970082003
478 1.0509817970081998 -1.0509817970082003
514 1.0509817970081998 -1.0509817970082003
1186 -0.95149126544976459 0.95149126544976459
1378 -0.95149126544976459 0.95149126544976459
959 -0.95149126544976459 0.95149126544976459
583 1.0509817970081998 -1.0509817970082003
582 1.0509817970081998 -1.0509817970082003
1027 -0.95149126544976459 0.95149126544976459
584 1.0509817970081998 -1.0509817970082003
587 1.0509817970081998 -1.0509817970082003
586 1.0509817970081998 -1.0509817970082003
589 1.0509817970081998 -1.0509817970082003
588 1.0509817970081998 -1.0509817970082003
930 -0.95149126544976459 0.95149126544976459
1184 -0.95149126544976459 0.95149126544976459
139 1.0509817970081998 -1.0509817970082003
488 1.0509817970081998 -1.0509817970082003
149 1.0509817970081998 -1.0509817970082003
148 1.0509817970081998 -1.0509817970082003
480 1.0509817970081998 -1.0509817970082003
482 1.0509817970081998 -1.0509817970082003
483 1.0509817970081998 -1.0509817970082003
486 1.0509817970081998 -1.0509817970082003
487 1.0509817970081998 -1.0509817970082003
1179 -0.95149126544976459 0.95149126544976459
529 1.0509817970081998 -1.0509817970082003
1402 -0.95149126544976459 0.95149126544976459
931 -0.95149126544976459 0.95149126544976459
1074 -0.95149126544976459 0.95149126544976459
1438 -0.95149126544976459 0.95149126544976459
1295 -0.95149126544976459 0.95149126544976459
1345 -0.95149126544976459 0.95149126544976459
1344 -0.95149126544976459 0.95149126544976459
1347 -0.95149126544976459 0.95149126544976459
1343 -0.95149126544976459 0.95149126544976459
1342 -0.95149126544976459 0.95149126544976459
1349 -0.95149126544976459 0.95149126544976459
1348 -0.95149126544976459 0.95149126544976459
1292 -0.95149126544976459 0.95149126544976459
27 1.0509817970081998 -1.0509817970082003
762 -0.95149126544976459 0.95149126544976459
1014 -0.95149126544976459 0.95149126544976459
1290 -0.95149126544976459 0.95149126544976459
